trip_id,start_time,end_time,headway_secs,exact_times
EDFItCqG_07_00,06:00:00,23:00:00,3600,0
EDFItCqG_08_00,06:00:00,23:00:00,3600,0
EDFItCqG_09_00,06:00:00,23:00:00,3600,0
EDFItCqG_10_00,06:00:00,23:00:00,3600,0
EDFItCqG_11_00,06:00:00,23:00:00,3600,0
EDFItCqG_12_00,06:00:00,23:00:00,3600,0
EDFItCqG_13_00,06:00:00,23:00:00,3600,0
EDFItCqG_14_00,06:00:00,23:00:00,3600,0
EDFItCqG_15_00,06:00:00,23:00:00,3600,0
EDFItCqG_16_00,06:00:00,23:00:00,3600,0
EDFItCqG_17_00,06:00:00,23:00:00,3600,0
EDFItCqG_18_00,06:00:00,23:00:00,3600,0
EDFItCqG_19_00,06:00:00,23:00:00,3600,0
EDFItCqG_20_00,06:00:00,23:00:00,3600,0
EDFItCqG_21_00,06:00:00,23:00:00,3600,0
EDFItCqG_22_00,06:00:00,23:00:00,3600,0
EDFItCqG_23_00,06:00:00,23:00:00,3600,0
MrTbijdm_06_00,06:00:00,23:00:00,3600,0
MrTbijdm_07_00,06:00:00,23:00:00,3600,0
MrTbijdm_08_00,06:00:00,23:00:00,3600,0
MrTbijdm_09_00,06:00:00,23:00:00,3600,0
MrTbijdm_10_00,06:00:00,23:00:00,3600,0
MrTbijdm_11_00,06:00:00,23:00:00,3600,0
MrTbijdm_12_00,06:00:00,23:00:00,3600,0
MrTbijdm_13_00,06:00:00,23:00:00,3600,0
MrTbijdm_14_00,06:00:00,23:00:00,3600,0
MrTbijdm_15_00,06:00:00,23:00:00,3600,0
MrTbijdm_16_00,06:00:00,23:00:00,3600,0
MrTbijdm_17_00,06:00:00,23:00:00,3600,0
MrTbijdm_18_00,06:00:00,23:00:00,3600,0
MrTbijdm_19_00,06:00:00,23:00:00,3600,0
MrTbijdm_20_00,06:00:00,23:00:00,3600,0
MrTbijdm_21_00,06:00:00,23:00:00,3600,0
MrTbijdm_22_00,06:00:00,23:00:00,3600,0
MrTbijdm_23_00,06:00:00,23:00:00,3600,0
EWrhktsC_06_00,06:00:00,23:00:00,3600,0
EWrhktsC_07_00,06:00:00,23:00:00,3600,0
EWrhktsC_08_00,06:00:00,23:00:00,3600,0
EWrhktsC_09_00,06:00:00,23:00:00,3600,0
EWrhktsC_10_00,06:00:00,23:00:00,3600,0
EWrhktsC_11_00,06:00:00,23:00:00,3600,0
EWrhktsC_12_00,06:00:00,23:00:00,3600,0
EWrhktsC_13_00,06:00:00,23:00:00,3600,0
EWrhktsC_14_00,06:00:00,23:00:00,3600,0
EWrhktsC_15_00,06:00:00,23:00:00,3600,0
EWrhktsC_16_00,06:00:00,23:00:00,3600,0
EWrhktsC_17_00,06:00:00,23:00:00,3600,0
EWrhktsC_18_00,06:00:00,23:00:00,3600,0
EWrhktsC_19_00,06:00:00,23:00:00,3600,0
EWrhktsC_20_00,06:00:00,23:00:00,3600,0
EWrhktsC_21_00,06:00:00,23:00:00,3600,0
EWrhktsC_22_00,06:00:00,23:00:00,3600,0
EWrhktsC_23_00,06:00:00,23:00:00,3600,0
fqLiokQm_06_00,06:00:00,23:00:00,3600,0
fqLiokQm_07_00,06:00:00,23:00:00,3600,0
fqLiokQm_08_00,06:00:00,23:00:00,3600,0
fqLiokQm_09_00,06:00:00,23:00:00,3600,0
fqLiokQm_10_00,06:00:00,23:00:00,3600,0
fqLiokQm_11_00,06:00:00,23:00:00,3600,0
fqLiokQm_12_00,06:00:00,23:00:00,3600,0
fqLiokQm_13_00,06:00:00,23:00:00,3600,0
fqLiokQm_14_00,06:00:00,23:00:00,3600,0
fqLiokQm_15_00,06:00:00,23:00:00,3600,0
fqLiokQm_16_00,06:00:00,23:00:00,3600,0
fqLiokQm_17_00,06:00:00,23:00:00,3600,0
fqLiokQm_18_00,06:00:00,23:00:00,3600,0
fqLiokQm_19_00,06:00:00,23:00:00,3600,0
fqLiokQm_20_00,06:00:00,23:00:00,3600,0
fqLiokQm_21_00,06:00:00,23:00:00,3600,0
fqLiokQm_22_00,06:00:00,23:00:00,3600,0
fqLiokQm_23_00,06:00:00,23:00:00,3600,0
tNQNkhvd_06_00,06:00:00,23:00:00,3600,0
tNQNkhvd_07_00,06:00:00,23:00:00,3600,0
tNQNkhvd_08_00,06:00:00,23:00:00,3600,0
tNQNkhvd_09_00,06:00:00,23:00:00,3600,0
tNQNkhvd_10_00,06:00:00,23:00:00,3600,0
tNQNkhvd_11_00,06:00:00,23:00:00,3600,0
tNQNkhvd_12_00,06:00:00,23:00:00,3600,0
tNQNkhvd_13_00,06:00:00,23:00:00,3600,0
tNQNkhvd_14_00,06:00:00,23:00:00,3600,0
tNQNkhvd_15_00,06:00:00,23:00:00,3600,0
tNQNkhvd_16_00,06:00:00,23:00:00,3600,0
tNQNkhvd_17_00,06:00:00,23:00:00,3600,0
tNQNkhvd_18_00,06:00:00,23:00:00,3600,0
tNQNkhvd_19_00,06:00:00,23:00:00,3600,0
tNQNkhvd_20_00,06:00:00,23:00:00,3600,0
tNQNkhvd_21_00,06:00:00,23:00:00,3600,0
tNQNkhvd_22_00,06:00:00,23:00:00,3600,0
tNQNkhvd_23_00,06:00:00,23:00:00,3600,0
fFJRESPz_06_00,06:00:00,23:00:00,3600,0
fFJRESPz_07_00,06:00:00,23:00:00,3600,0
fFJRESPz_08_00,06:00:00,23:00:00,3600,0
fFJRESPz_09_00,06:00:00,23:00:00,3600,0
fFJRESPz_10_00,06:00:00,23:00:00,3600,0
fFJRESPz_11_00,06:00:00,23:00:00,3600,0
fFJRESPz_12_00,06:00:00,23:00:00,3600,0
fFJRESPz_13_00,06:00:00,23:00:00,3600,0
fFJRESPz_14_00,06:00:00,23:00:00,3600,0
fFJRESPz_15_00,06:00:00,23:00:00,3600,0
fFJRESPz_16_00,06:00:00,23:00:00,3600,0
fFJRESPz_17_00,06:00:00,23:00:00,3600,0
fFJRESPz_18_00,06:00:00,23:00:00,3600,0
fFJRESPz_19_00,06:00:00,23:00:00,3600,0
fFJRESPz_20_00,06:00:00,23:00:00,3600,0
fFJRESPz_21_00,06:00:00,23:00:00,3600,0
fFJRESPz_22_00,06:00:00,23:00:00,3600,0
fFJRESPz_23_00,06:00:00,23:00:00,3600,0
IaMfhwBN_06_00,06:00:00,23:00:00,3600,0
IaMfhwBN_07_00,06:00:00,23:00:00,3600,0
IaMfhwBN_08_00,06:00:00,23:00:00,3600,0
IaMfhwBN_09_00,06:00:00,23:00:00,3600,0
IaMfhwBN_10_00,06:00:00,23:00:00,3600,0
IaMfhwBN_11_00,06:00:00,23:00:00,3600,0
IaMfhwBN_12_00,06:00:00,23:00:00,3600,0
IaMfhwBN_13_00,06:00:00,23:00:00,3600,0
IaMfhwBN_14_00,06:00:00,23:00:00,3600,0
IaMfhwBN_15_00,06:00:00,23:00:00,3600,0
IaMfhwBN_16_00,06:00:00,23:00:00,3600,0
IaMfhwBN_17_00,06:00:00,23:00:00,3600,0
IaMfhwBN_18_00,06:00:00,23:00:00,3600,0
IaMfhwBN_19_00,06:00:00,23:00:00,3600,0
IaMfhwBN_20_00,06:00:00,23:00:00,3600,0
IaMfhwBN_21_00,06:00:00,23:00:00,3600,0
IaMfhwBN_22_00,06:00:00,23:00:00,3600,0
IaMfhwBN_23_00,06:00:00,23:00:00,3600,0
tVryLtjz_06_00,06:00:00,23:00:00,3600,0
tVryLtjz_07_00,06:00:00,23:00:00,3600,0
tVryLtjz_08_00,06:00:00,23:00:00,3600,0
tVryLtjz_09_00,06:00:00,23:00:00,3600,0
tVryLtjz_10_00,06:00:00,23:00:00,3600,0
tVryLtjz_11_00,06:00:00,23:00:00,3600,0
tVryLtjz_12_00,06:00:00,23:00:00,3600,0
tVryLtjz_13_00,06:00:00,23:00:00,3600,0
tVryLtjz_14_00,06:00:00,23:00:00,3600,0
tVryLtjz_15_00,06:00:00,23:00:00,3600,0
tVryLtjz_16_00,06:00:00,23:00:00,3600,0
tVryLtjz_17_00,06:00:00,23:00:00,3600,0
tVryLtjz_18_00,06:00:00,23:00:00,3600,0
tVryLtjz_19_00,06:00:00,23:00:00,3600,0
tVryLtjz_20_00,06:00:00,23:00:00,3600,0
tVryLtjz_21_00,06:00:00,23:00:00,3600,0
tVryLtjz_22_00,06:00:00,23:00:00,3600,0
tVryLtjz_23_00,06:00:00,23:00:00,3600,0
OBIuEzWX_06_00,06:00:00,23:00:00,3600,0
OBIuEzWX_07_00,06:00:00,23:00:00,3600,0
OBIuEzWX_08_00,06:00:00,23:00:00,3600,0
OBIuEzWX_09_00,06:00:00,23:00:00,3600,0
OBIuEzWX_10_00,06:00:00,23:00:00,3600,0
OBIuEzWX_11_00,06:00:00,23:00:00,3600,0
OBIuEzWX_12_00,06:00:00,23:00:00,3600,0
OBIuEzWX_13_00,06:00:00,23:00:00,3600,0
OBIuEzWX_14_00,06:00:00,23:00:00,3600,0
OBIuEzWX_15_00,06:00:00,23:00:00,3600,0
OBIuEzWX_16_00,06:00:00,23:00:00,3600,0
OBIuEzWX_17_00,06:00:00,23:00:00,3600,0
OBIuEzWX_18_00,06:00:00,23:00:00,3600,0
OBIuEzWX_19_00,06:00:00,23:00:00,3600,0
OBIuEzWX_20_00,06:00:00,23:00:00,3600,0
OBIuEzWX_21_00,06:00:00,23:00:00,3600,0
OBIuEzWX_22_00,06:00:00,23:00:00,3600,0
OBIuEzWX_23_00,06:00:00,23:00:00,3600,0
JifMXCJF_06_00,06:00:00,23:00:00,3600,0
JifMXCJF_07_00,06:00:00,23:00:00,3600,0
JifMXCJF_08_00,06:00:00,23:00:00,3600,0
JifMXCJF_09_00,06:00:00,23:00:00,3600,0
JifMXCJF_10_00,06:00:00,23:00:00,3600,0
JifMXCJF_11_00,06:00:00,23:00:00,3600,0
JifMXCJF_12_00,06:00:00,23:00:00,3600,0
JifMXCJF_13_00,06:00:00,23:00:00,3600,0
JifMXCJF_14_00,06:00:00,23:00:00,3600,0
JifMXCJF_15_00,06:00:00,23:00:00,3600,0
JifMXCJF_16_00,06:00:00,23:00:00,3600,0
JifMXCJF_17_00,06:00:00,23:00:00,3600,0
JifMXCJF_18_00,06:00:00,23:00:00,3600,0
JifMXCJF_19_00,06:00:00,23:00:00,3600,0
JifMXCJF_20_00,06:00:00,23:00:00,3600,0
JifMXCJF_21_00,06:00:00,23:00:00,3600,0
JifMXCJF_22_00,06:00:00,23:00:00,3600,0
JifMXCJF_23_00,06:00:00,23:00:00,3600,0
hmRyJKcj_06_00,06:00:00,23:00:00,3600,0
hmRyJKcj_07_00,06:00:00,23:00:00,3600,0
hmRyJKcj_08_00,06:00:00,23:00:00,3600,0
hmRyJKcj_09_00,06:00:00,23:00:00,3600,0
hmRyJKcj_10_00,06:00:00,23:00:00,3600,0
hmRyJKcj_11_00,06:00:00,23:00:00,3600,0
hmRyJKcj_12_00,06:00:00,23:00:00,3600,0
hmRyJKcj_13_00,06:00:00,23:00:00,3600,0
hmRyJKcj_14_00,06:00:00,23:00:00,3600,0
hmRyJKcj_15_00,06:00:00,23:00:00,3600,0
hmRyJKcj_16_00,06:00:00,23:00:00,3600,0
hmRyJKcj_17_00,06:00:00,23:00:00,3600,0
hmRyJKcj_18_00,06:00:00,23:00:00,3600,0
hmRyJKcj_19_00,06:00:00,23:00:00,3600,0
hmRyJKcj_20_00,06:00:00,23:00:00,3600,0
hmRyJKcj_21_00,06:00:00,23:00:00,3600,0
hmRyJKcj_22_00,06:00:00,23:00:00,3600,0
hmRyJKcj_23_00,06:00:00,23:00:00,3600,0
kpsRQHMg_06_00,06:00:00,23:00:00,3600,0
kpsRQHMg_07_00,06:00:00,23:00:00,3600,0
kpsRQHMg_08_00,06:00:00,23:00:00,3600,0
kpsRQHMg_09_00,06:00:00,23:00:00,3600,0
kpsRQHMg_10_00,06:00:00,23:00:00,3600,0
kpsRQHMg_11_00,06:00:00,23:00:00,3600,0
kpsRQHMg_12_00,06:00:00,23:00:00,3600,0
kpsRQHMg_13_00,06:00:00,23:00:00,3600,0
kpsRQHMg_14_00,06:00:00,23:00:00,3600,0
kpsRQHMg_15_00,06:00:00,23:00:00,3600,0
kpsRQHMg_16_00,06:00:00,23:00:00,3600,0
kpsRQHMg_17_00,06:00:00,23:00:00,3600,0
kpsRQHMg_18_00,06:00:00,23:00:00,3600,0
kpsRQHMg_19_00,06:00:00,23:00:00,3600,0
kpsRQHMg_20_00,06:00:00,23:00:00,3600,0
kpsRQHMg_21_00,06:00:00,23:00:00,3600,0
kpsRQHMg_22_00,06:00:00,23:00:00,3600,0
kpsRQHMg_23_00,06:00:00,23:00:00,3600,0
HiJiYjXv_06_00,06:00:00,23:00:00,3600,0
HiJiYjXv_07_00,06:00:00,23:00:00,3600,0
HiJiYjXv_08_00,06:00:00,23:00:00,3600,0
HiJiYjXv_09_00,06:00:00,23:00:00,3600,0
HiJiYjXv_10_00,06:00:00,23:00:00,3600,0
HiJiYjXv_11_00,06:00:00,23:00:00,3600,0
HiJiYjXv_12_00,06:00:00,23:00:00,3600,0
HiJiYjXv_13_00,06:00:00,23:00:00,3600,0
HiJiYjXv_14_00,06:00:00,23:00:00,3600,0
HiJiYjXv_15_00,06:00:00,23:00:00,3600,0
HiJiYjXv_16_00,06:00:00,23:00:00,3600,0
HiJiYjXv_17_00,06:00:00,23:00:00,3600,0
HiJiYjXv_18_00,06:00:00,23:00:00,3600,0
HiJiYjXv_19_00,06:00:00,23:00:00,3600,0
HiJiYjXv_20_00,06:00:00,23:00:00,3600,0
HiJiYjXv_21_00,06:00:00,23:00:00,3600,0
HiJiYjXv_22_00,06:00:00,23:00:00,3600,0
HiJiYjXv_23_00,06:00:00,23:00:00,3600,0
iBbChbdm_06_00,06:00:00,23:00:00,3600,0
iBbChbdm_07_00,06:00:00,23:00:00,3600,0
iBbChbdm_08_00,06:00:00,23:00:00,3600,0
iBbChbdm_09_00,06:00:00,23:00:00,3600,0
iBbChbdm_10_00,06:00:00,23:00:00,3600,0
iBbChbdm_11_00,06:00:00,23:00:00,3600,0
iBbChbdm_12_00,06:00:00,23:00:00,3600,0
iBbChbdm_13_00,06:00:00,23:00:00,3600,0
iBbChbdm_14_00,06:00:00,23:00:00,3600,0
iBbChbdm_15_00,06:00:00,23:00:00,3600,0
iBbChbdm_16_00,06:00:00,23:00:00,3600,0
iBbChbdm_17_00,06:00:00,23:00:00,3600,0
iBbChbdm_18_00,06:00:00,23:00:00,3600,0
iBbChbdm_19_00,06:00:00,23:00:00,3600,0
iBbChbdm_20_00,06:00:00,23:00:00,3600,0
iBbChbdm_21_00,06:00:00,23:00:00,3600,0
iBbChbdm_22_00,06:00:00,23:00:00,3600,0
iBbChbdm_23_00,06:00:00,23:00:00,3600,0
KtjzncQx_06_00,06:00:00,23:00:00,3600,0
KtjzncQx_07_00,06:00:00,23:00:00,3600,0
KtjzncQx_08_00,06:00:00,23:00:00,3600,0
KtjzncQx_09_00,06:00:00,23:00:00,3600,0
KtjzncQx_10_00,06:00:00,23:00:00,3600,0
KtjzncQx_11_00,06:00:00,23:00:00,3600,0
KtjzncQx_12_00,06:00:00,23:00:00,3600,0
KtjzncQx_13_00,06:00:00,23:00:00,3600,0
KtjzncQx_14_00,06:00:00,23:00:00,3600,0
KtjzncQx_15_00,06:00:00,23:00:00,3600,0
KtjzncQx_16_00,06:00:00,23:00:00,3600,0
KtjzncQx_17_00,06:00:00,23:00:00,3600,0
KtjzncQx_18_00,06:00:00,23:00:00,3600,0
KtjzncQx_19_00,06:00:00,23:00:00,3600,0
KtjzncQx_20_00,06:00:00,23:00:00,3600,0
KtjzncQx_21_00,06:00:00,23:00:00,3600,0
KtjzncQx_22_00,06:00:00,23:00:00,3600,0
KtjzncQx_23_00,06:00:00,23:00:00,3600,0
XVWxRvPW_06_00,06:00:00,23:00:00,3600,0
XVWxRvPW_07_00,06:00:00,23:00:00,3600,0
XVWxRvPW_08_00,06:00:00,23:00:00,3600,0
XVWxRvPW_09_00,06:00:00,23:00:00,3600,0
XVWxRvPW_10_00,06:00:00,23:00:00,3600,0
XVWxRvPW_11_00,06:00:00,23:00:00,3600,0
XVWxRvPW_12_00,06:00:00,23:00:00,3600,0
XVWxRvPW_13_00,06:00:00,23:00:00,3600,0
XVWxRvPW_14_00,06:00:00,23:00:00,3600,0
XVWxRvPW_15_00,06:00:00,23:00:00,3600,0
XVWxRvPW_16_00,06:00:00,23:00:00,3600,0
XVWxRvPW_17_00,06:00:00,23:00:00,3600,0
XVWxRvPW_18_00,06:00:00,23:00:00,3600,0
XVWxRvPW_19_00,06:00:00,23:00:00,3600,0
XVWxRvPW_20_00,06:00:00,23:00:00,3600,0
XVWxRvPW_21_00,06:00:00,23:00:00,3600,0
XVWxRvPW_22_00,06:00:00,23:00:00,3600,0
XVWxRvPW_23_00,06:00:00,23:00:00,3600,0
XjMivSYk_06_00,06:00:00,23:00:00,3600,0
XjMivSYk_07_00,06:00:00,23:00:00,3600,0
XjMivSYk_08_00,06:00:00,23:00:00,3600,0
XjMivSYk_09_00,06:00:00,23:00:00,3600,0
XjMivSYk_10_00,06:00:00,23:00:00,3600,0
XjMivSYk_11_00,06:00:00,23:00:00,3600,0
XjMivSYk_12_00,06:00:00,23:00:00,3600,0
XjMivSYk_13_00,06:00:00,23:00:00,3600,0
XjMivSYk_14_00,06:00:00,23:00:00,3600,0
XjMivSYk_15_00,06:00:00,23:00:00,3600,0
XjMivSYk_16_00,06:00:00,23:00:00,3600,0
XjMivSYk_17_00,06:00:00,23:00:00,3600,0
XjMivSYk_18_00,06:00:00,23:00:00,3600,0
XjMivSYk_19_00,06:00:00,23:00:00,3600,0
XjMivSYk_20_00,06:00:00,23:00:00,3600,0
XjMivSYk_21_00,06:00:00,23:00:00,3600,0
XjMivSYk_22_00,06:00:00,23:00:00,3600,0
XjMivSYk_23_00,06:00:00,23:00:00,3600,0
sCWDqjTu_06_00,06:00:00,23:00:00,3600,0
sCWDqjTu_07_00,06:00:00,23:00:00,3600,0
sCWDqjTu_08_00,06:00:00,23:00:00,3600,0
sCWDqjTu_09_00,06:00:00,23:00:00,3600,0
sCWDqjTu_10_00,06:00:00,23:00:00,3600,0
sCWDqjTu_11_00,06:00:00,23:00:00,3600,0
sCWDqjTu_12_00,06:00:00,23:00:00,3600,0
sCWDqjTu_13_00,06:00:00,23:00:00,3600,0
sCWDqjTu_14_00,06:00:00,23:00:00,3600,0
sCWDqjTu_15_00,06:00:00,23:00:00,3600,0
sCWDqjTu_16_00,06:00:00,23:00:00,3600,0
sCWDqjTu_17_00,06:00:00,23:00:00,3600,0
sCWDqjTu_18_00,06:00:00,23:00:00,3600,0
sCWDqjTu_19_00,06:00:00,23:00:00,3600,0
sCWDqjTu_20_00,06:00:00,23:00:00,3600,0
sCWDqjTu_21_00,06:00:00,23:00:00,3600,0
sCWDqjTu_22_00,06:00:00,23:00:00,3600,0
sCWDqjTu_23_00,06:00:00,23:00:00,3600,0
GufOlSAH_06_00,06:00:00,23:00:00,3600,0
GufOlSAH_07_00,06:00:00,23:00:00,3600,0
GufOlSAH_08_00,06:00:00,23:00:00,3600,0
GufOlSAH_09_00,06:00:00,23:00:00,3600,0
GufOlSAH_10_00,06:00:00,23:00:00,3600,0
GufOlSAH_11_00,06:00:00,23:00:00,3600,0
GufOlSAH_12_00,06:00:00,23:00:00,3600,0
GufOlSAH_13_00,06:00:00,23:00:00,3600,0
GufOlSAH_14_00,06:00:00,23:00:00,3600,0
GufOlSAH_15_00,06:00:00,23:00:00,3600,0
GufOlSAH_16_00,06:00:00,23:00:00,3600,0
GufOlSAH_17_00,06:00:00,23:00:00,3600,0
GufOlSAH_18_00,06:00:00,23:00:00,3600,0
GufOlSAH_19_00,06:00:00,23:00:00,3600,0
GufOlSAH_20_00,06:00:00,23:00:00,3600,0
GufOlSAH_21_00,06:00:00,23:00:00,3600,0
GufOlSAH_22_00,06:00:00,23:00:00,3600,0
GufOlSAH_23_00,06:00:00,23:00:00,3600,0
ZrWeCtME_06_00,06:00:00,23:00:00,3600,0
ZrWeCtME_07_00,06:00:00,23:00:00,3600,0
ZrWeCtME_08_00,06:00:00,23:00:00,3600,0
ZrWeCtME_09_00,06:00:00,23:00:00,3600,0
ZrWeCtME_10_00,06:00:00,23:00:00,3600,0
ZrWeCtME_11_00,06:00:00,23:00:00,3600,0
ZrWeCtME_12_00,06:00:00,23:00:00,3600,0
ZrWeCtME_13_00,06:00:00,23:00:00,3600,0
ZrWeCtME_14_00,06:00:00,23:00:00,3600,0
ZrWeCtME_15_00,06:00:00,23:00:00,3600,0
ZrWeCtME_16_00,06:00:00,23:00:00,3600,0
ZrWeCtME_17_00,06:00:00,23:00:00,3600,0
ZrWeCtME_18_00,06:00:00,23:00:00,3600,0
ZrWeCtME_19_00,06:00:00,23:00:00,3600,0
ZrWeCtME_20_00,06:00:00,23:00:00,3600,0
ZrWeCtME_21_00,06:00:00,23:00:00,3600,0
ZrWeCtME_22_00,06:00:00,23:00:00,3600,0
ZrWeCtME_23_00,06:00:00,23:00:00,3600,0
MzJerGhf_06_00,06:00:00,23:00:00,3600,0
MzJerGhf_07_00,06:00:00,23:00:00,3600,0
MzJerGhf_08_00,06:00:00,23:00:00,3600,0
MzJerGhf_09_00,06:00:00,23:00:00,3600,0
MzJerGhf_10_00,06:00:00,23:00:00,3600,0
MzJerGhf_11_00,06:00:00,23:00:00,3600,0
MzJerGhf_12_00,06:00:00,23:00:00,3600,0
MzJerGhf_13_00,06:00:00,23:00:00,3600,0
MzJerGhf_14_00,06:00:00,23:00:00,3600,0
MzJerGhf_15_00,06:00:00,23:00:00,3600,0
MzJerGhf_16_00,06:00:00,23:00:00,3600,0
MzJerGhf_17_00,06:00:00,23:00:00,3600,0
MzJerGhf_18_00,06:00:00,23:00:00,3600,0
MzJerGhf_19_00,06:00:00,23:00:00,3600,0
MzJerGhf_20_00,06:00:00,23:00:00,3600,0
MzJerGhf_21_00,06:00:00,23:00:00,3600,0
MzJerGhf_22_00,06:00:00,23:00:00,3600,0
MzJerGhf_23_00,06:00:00,23:00:00,3600,0
AGEQXyCU_06_00,06:00:00,23:00:00,3600,0
AGEQXyCU_07_00,06:00:00,23:00:00,3600,0
AGEQXyCU_08_00,06:00:00,23:00:00,3600,0
AGEQXyCU_09_00,06:00:00,23:00:00,3600,0
AGEQXyCU_10_00,06:00:00,23:00:00,3600,0
AGEQXyCU_11_00,06:00:00,23:00:00,3600,0
AGEQXyCU_12_00,06:00:00,23:00:00,3600,0
AGEQXyCU_13_00,06:00:00,23:00:00,3600,0
AGEQXyCU_14_00,06:00:00,23:00:00,3600,0
AGEQXyCU_15_00,06:00:00,23:00:00,3600,0
AGEQXyCU_16_00,06:00:00,23:00:00,3600,0
AGEQXyCU_17_00,06:00:00,23:00:00,3600,0
AGEQXyCU_18_00,06:00:00,23:00:00,3600,0
AGEQXyCU_19_00,06:00:00,23:00:00,3600,0
AGEQXyCU_20_00,06:00:00,23:00:00,3600,0
AGEQXyCU_21_00,06:00:00,23:00:00,3600,0
AGEQXyCU_22_00,06:00:00,23:00:00,3600,0
AGEQXyCU_23_00,06:00:00,23:00:00,3600,0
tTcShjZh_06_00,06:00:00,23:00:00,3600,0
tTcShjZh_07_00,06:00:00,23:00:00,3600,0
tTcShjZh_08_00,06:00:00,23:00:00,3600,0
tTcShjZh_09_00,06:00:00,23:00:00,3600,0
tTcShjZh_10_00,06:00:00,23:00:00,3600,0
tTcShjZh_11_00,06:00:00,23:00:00,3600,0
tTcShjZh_12_00,06:00:00,23:00:00,3600,0
tTcShjZh_13_00,06:00:00,23:00:00,3600,0
tTcShjZh_14_00,06:00:00,23:00:00,3600,0
tTcShjZh_15_00,06:00:00,23:00:00,3600,0
tTcShjZh_16_00,06:00:00,23:00:00,3600,0
tTcShjZh_17_00,06:00:00,23:00:00,3600,0
tTcShjZh_18_00,06:00:00,23:00:00,3600,0
tTcShjZh_19_00,06:00:00,23:00:00,3600,0
tTcShjZh_20_00,06:00:00,23:00:00,3600,0
tTcShjZh_21_00,06:00:00,23:00:00,3600,0
tTcShjZh_22_00,06:00:00,23:00:00,3600,0
tTcShjZh_23_00,06:00:00,23:00:00,3600,0
IQXtquMx_06_00,06:00:00,23:00:00,3600,0
IQXtquMx_07_00,06:00:00,23:00:00,3600,0
IQXtquMx_08_00,06:00:00,23:00:00,3600,0
IQXtquMx_09_00,06:00:00,23:00:00,3600,0
IQXtquMx_10_00,06:00:00,23:00:00,3600,0
IQXtquMx_11_00,06:00:00,23:00:00,3600,0
IQXtquMx_12_00,06:00:00,23:00:00,3600,0
IQXtquMx_13_00,06:00:00,23:00:00,3600,0
IQXtquMx_14_00,06:00:00,23:00:00,3600,0
IQXtquMx_15_00,06:00:00,23:00:00,3600,0
IQXtquMx_16_00,06:00:00,23:00:00,3600,0
IQXtquMx_17_00,06:00:00,23:00:00,3600,0
IQXtquMx_18_00,06:00:00,23:00:00,3600,0
IQXtquMx_19_00,06:00:00,23:00:00,3600,0
IQXtquMx_20_00,06:00:00,23:00:00,3600,0
IQXtquMx_21_00,06:00:00,23:00:00,3600,0
IQXtquMx_22_00,06:00:00,23:00:00,3600,0
IQXtquMx_23_00,06:00:00,23:00:00,3600,0
KRcLUPco_06_00,06:00:00,23:00:00,3600,0
KRcLUPco_07_00,06:00:00,23:00:00,3600,0
KRcLUPco_08_00,06:00:00,23:00:00,3600,0
KRcLUPco_09_00,06:00:00,23:00:00,3600,0
KRcLUPco_10_00,06:00:00,23:00:00,3600,0
KRcLUPco_11_00,06:00:00,23:00:00,3600,0
KRcLUPco_12_00,06:00:00,23:00:00,3600,0
KRcLUPco_13_00,06:00:00,23:00:00,3600,0
KRcLUPco_14_00,06:00:00,23:00:00,3600,0
KRcLUPco_15_00,06:00:00,23:00:00,3600,0
KRcLUPco_16_00,06:00:00,23:00:00,3600,0
KRcLUPco_17_00,06:00:00,23:00:00,3600,0
KRcLUPco_18_00,06:00:00,23:00:00,3600,0
KRcLUPco_19_00,06:00:00,23:00:00,3600,0
KRcLUPco_20_00,06:00:00,23:00:00,3600,0
KRcLUPco_21_00,06:00:00,23:00:00,3600,0
KRcLUPco_22_00,06:00:00,23:00:00,3600,0
KRcLUPco_23_00,06:00:00,23:00:00,3600,0
UwljGEfU_06_00,06:00:00,23:00:00,3600,0
UwljGEfU_07_00,06:00:00,23:00:00,3600,0
UwljGEfU_08_00,06:00:00,23:00:00,3600,0
UwljGEfU_09_00,06:00:00,23:00:00,3600,0
UwljGEfU_10_00,06:00:00,23:00:00,3600,0
UwljGEfU_11_00,06:00:00,23:00:00,3600,0
UwljGEfU_12_00,06:00:00,23:00:00,3600,0
UwljGEfU_13_00,06:00:00,23:00:00,3600,0
UwljGEfU_14_00,06:00:00,23:00:00,3600,0
UwljGEfU_15_00,06:00:00,23:00:00,3600,0
UwljGEfU_16_00,06:00:00,23:00:00,3600,0
UwljGEfU_17_00,06:00:00,23:00:00,3600,0
UwljGEfU_18_00,06:00:00,23:00:00,3600,0
UwljGEfU_19_00,06:00:00,23:00:00,3600,0
UwljGEfU_20_00,06:00:00,23:00:00,3600,0
UwljGEfU_21_00,06:00:00,23:00:00,3600,0
UwljGEfU_22_00,06:00:00,23:00:00,3600,0
UwljGEfU_23_00,06:00:00,23:00:00,3600,0
KxRmaWqF_06_00,06:00:00,23:00:00,3600,0
KxRmaWqF_07_00,06:00:00,23:00:00,3600,0
KxRmaWqF_08_00,06:00:00,23:00:00,3600,0
KxRmaWqF_09_00,06:00:00,23:00:00,3600,0
KxRmaWqF_10_00,06:00:00,23:00:00,3600,0
KxRmaWqF_11_00,06:00:00,23:00:00,3600,0
KxRmaWqF_12_00,06:00:00,23:00:00,3600,0
KxRmaWqF_13_00,06:00:00,23:00:00,3600,0
